"","date","meantemp","humidity","wind_speed","meanpressure"
"36",2016-10-26,27.5769230769231,56.1923076923077,5.7,1011.73076923077
"37",2016-10-27,26.5555555555556,59.3703703703704,6.04444444444444,1014.62962962963
"38",2016-10-28,25.5185185185185,58.7777777777778,7.27777777777778,1012.40740740741
"39",2016-10-29,25.8148148148148,62.7777777777778,1.71481481481481,1013
"40",2016-10-30,24.8260869565217,71.0434782608696,2.01304347826087,1014.60869565217
"41",2016-10-31,24.5384615384615,66.8076923076923,1.64230769230769,1017.80769230769
"42",2016-11-01,24.3846153846154,58.7307692307692,2.71538461538462,1016.38461538462
"43",2016-11-02,23.7272727272727,65.9090909090909,1.43181818181818,1016.59090909091
"44",2016-11-03,25.64,59.76,2.232,1016.24
"45",2016-11-04,24.8148148148148,58.2962962962963,4.12222222222222,1012.62962962963
"46",2016-11-05,23.1153846153846,66.5769230769231,5.78461538461538,1010.34615384615
"47",2016-11-06,22.9259259259259,63.8518518518519,2.41111111111111,1011.51851851852
"48",2016-11-07,24.5454545454545,51.3181818181818,8.17272727272727,1012.77272727273
"49",2016-11-08,23.7307692307692,52.2692307692308,12.75,1013.64
"50",2016-11-09,23,49.7037037037037,7.07407407407407,1014.66666666667
"51",2016-11-10,23.5185185185185,50.1481481481481,3.22592592592593,1013.81481481481
"52",2016-11-11,23.92,54.04,2.968,1014.08
"53",2016-11-12,23.5384615384615,58.0384615384615,2.78461538461539,1015.15384615385
"54",2016-11-13,24.2962962962963,55.8148148148148,4.4,1016.51851851852
"55",2016-11-14,23.3461538461538,60.7307692307692,1.49615384615385,1015.73076923077
"56",2016-11-15,22.24,55.72,4.088,1016.24
"57",2016-11-16,21.7692307692308,53.2307692307692,7.13846153846154,1017.53846153846
"58",2016-11-17,21.7307692307692,51.7307692307692,11.55,1350.2962962963
"59",2016-11-18,21.7307692307692,53.6153846153846,7.78,1014.69230769231
"60",2016-11-19,20.6666666666667,60.6666666666667,2.84,1012.46666666667
"61",2016-11-20,22.25,59.9,2.505,1013.35
"62",2016-11-21,21.5384615384615,60.4615384615385,2.71538461538462,1013
"63",2016-11-22,22.5789473684211,50.1578947368421,8,1012.89473684211
"64",2016-11-23,22.8260869565217,51.4347826086956,6.60434782608696,1013.17391304348
"65",2016-11-24,21.4210526315789,51.4736842105263,8.28947368421053,1014.94736842105
"66",2016-11-25,23.6,30.55,15.085,1012.95
"67",2016-11-26,24.2941176470588,32.6470588235294,14.4941176470588,1013.25
"68",2016-11-27,23.6363636363636,33.6363636363636,12.4590909090909,1013.59090909091
"69",2016-11-28,22.4545454545455,37.3181818181818,9.18571428571429,12.0454545454545
"70",2016-11-29,21.6111111111111,53.7222222222222,1.23888888888889,1015
"71",2016-11-30,19.8695652173913,80.0869565217391,4.26956521739131,1016.60869565217
"72",2016-12-01,19.75,84,2.70416666666667,1016.875
"73",2016-12-02,19.2083333333333,75.875,4.94583333333333,1017.75
"74",2016-12-03,21.2083333333333,52.1666666666667,5.86666666666667,1019.33333333333
"75",2016-12-04,18.9,55.25,5.66666666666667,1019.7
"76",2016-12-05,18.6363636363636,56.5909090909091,4.95238095238095,1017.04545454545
"77",2016-12-06,18.5384615384615,69.9230769230769,2.50384615384615,1017.96153846154
"78",2016-12-07,18.25,74.35,0.925,1017.42105263158
"79",2016-12-08,16.9,73.3,1.765,1016.2
"80",2016-12-09,19.4166666666667,68.125,1.3125,1013.41666666667
"81",2016-12-10,16.4444444444444,82.8333333333333,5.35555555555556,1014
"82",2016-12-11,20.0416666666667,69.5833333333333,4.71666666666667,1013.29166666667
"83",2016-12-12,19.9090909090909,63.8636363636364,3.28181818181818,1014.18181818182
"84",2016-12-13,19.05,62.35,3.43,1015.1
"85",2016-12-14,18.5555555555556,58.6111111111111,8.02777777777778,1017.33333333333
"86",2016-12-15,18.1666666666667,56.625,9.87916666666667,1016.66666666667
"87",2016-12-16,15.8333333333333,63.2777777777778,3.91666666666667,1018.77777777778
"88",2016-12-17,17.5,63.3888888888889,6.73157894736842,1016.94736842105
"89",2016-12-18,16.0833333333333,64.5416666666667,6.42083333333333,1018.08333333333
"90",2016-12-19,17.8571428571429,56.0952380952381,10.4142857142857,1017.42857142857
"91",2016-12-20,19.8,48.5333333333333,15.9266666666667,1015.2
"92",2016-12-21,18.05,54.3,19.4047619047619,1015.61904761905
"93",2016-12-22,17.2857142857143,57.8571428571429,6.18095238095238,1016.14285714286
"94",2016-12-23,15.55,74.7,1.205,1014.25
"95",2016-12-24,17.3181818181818,78.6363636363636,5.23636363636364,1011.31818181818
"96",2016-12-25,14,94.3,9.085,1014.35
"97",2016-12-26,17.1428571428571,74.8571428571429,8.78421052631579,1016.95238095238
"98",2016-12-27,16.85,67.55,8.335,1017.2
"99",2016-12-28,17.2173913043478,68.0434782608696,3.54782608695652,1015.5652173913
"100",2016-12-29,15.2380952380952,87.8571428571429,6,1016.90476190476
"101",2016-12-30,14.0952380952381,89.6666666666667,6.26666666666667,1017.90476190476
"102",2016-12-31,15.0526315789474,87,7.325,1016.1
"103",2017-01-01,10,100,0,1016
