"","date","meantemp","humidity","wind_speed","meanpressure"
"167",2013-06-16,27,88.8571428571429,8.48571428571429,996.428571428571
"168",2013-06-17,26.875,87.375,8.3375,994.75
"169",2013-06-18,28.4,83.6,5.18,996.4
"170",2013-06-19,29.8571428571429,72.8571428571429,4.22857142857143,999
"171",2013-06-20,33,52.7142857142857,4.77142857142857,997.166666666667
"172",2013-06-21,34.8333333333333,47.3333333333333,5.86666666666667,995.333333333333
"173",2013-06-22,35.6,39.4,10.74,996.2
"174",2013-06-23,35.1666666666667,53,8.35,995.666666666667
"175",2013-06-24,33.1428571428571,55,13.2285714285714,996.285714285714
"176",2013-06-25,30.5714285714286,70.4285714285714,11.1142857142857,999.166666666667
"177",2013-06-26,30.6666666666667,71.5,6.48333333333333,999
"178",2013-06-27,31.4285714285714,61.8571428571429,7.95714285714286,996.714285714286
"179",2013-06-28,31.5,64.25,8.8125,996
"180",2013-06-29,33.25,57,13.875,995.25
"181",2013-06-30,32.8333333333333,52.1666666666667,10.5,997.166666666667
"182",2013-07-01,33.8571428571429,54,8.72857142857143,996.428571428571
"183",2013-07-02,33.1428571428571,58.2857142857143,9.8,996
"184",2013-07-03,31.5714285714286,70,6.35714285714286,997.571428571429
"185",2013-07-04,32.375,67.5,9.25,997
"186",2013-07-05,32.8,62.2,12.96,997.8
"187",2013-07-06,31,73.1428571428571,11.3714285714286,1000.57142857143
"188",2013-07-07,31.1666666666667,77.3333333333333,7.1,1000.16666666667
"189",2013-07-08,29.8333333333333,75.1666666666667,6.48333333333333,997.5
"190",2013-07-09,29,78.8333333333333,8.01666666666667,996.833333333333
"191",2013-07-10,29.75,75.375,6.4875,995.75
"192",2013-07-11,32.5,65.5,7.11666666666667,997.333333333333
"193",2013-07-12,28.875,86.625,5.5625,1000
"194",2013-07-13,31.75,70.25,12.0625,998.875
"195",2013-07-14,30.75,71.625,4.8125,997.375
"196",2013-07-15,31.75,73.25,13.5375,998.375
"197",2013-07-16,29.875,83.875,9,999
"198",2013-07-17,31.125,78.375,8.65,998
"199",2013-07-18,31.75,76,5.55,995
"200",2013-07-19,30.5,73.5,9.26666666666667,995.333333333333
"201",2013-07-20,26.8333333333333,90.6666666666667,4.93333333333333,999.166666666667
"202",2013-07-21,28.2,88,2.24,996.4
"203",2013-07-22,29.5,80.3333333333333,4.33333333333333,996.833333333333
"204",2013-07-23,31.8571428571429,70.7142857142857,3.97142857142857,998
"205",2013-07-24,29.7142857142857,84.1428571428571,3.97142857142857,997.142857142857
"206",2013-07-25,28.3333333333333,84.5,8.01666666666667,995.166666666667
"207",2013-07-26,30,73.8571428571429,5.57142857142857,995.428571428571
"208",2013-07-27,30.1428571428571,79,4.22857142857143,997.285714285714
"209",2013-07-28,32.2857142857143,67.4285714285714,6.08571428571429,998.142857142857
"210",2013-07-29,31,77.4285714285714,4.77142857142857,997.142857142857
"211",2013-07-30,30.5,75.6666666666667,8.01666666666667,996.5
"212",2013-07-31,28.8333333333333,78.5,9.86666666666666,996.666666666667
"213",2013-08-01,30,73.5,5.55,998
"214",2013-08-02,31.5714285714286,66.4285714285714,11.1142857142857,999.428571428571
"215",2013-08-03,32.5,62.3333333333333,10.8166666666667,1000.83333333333
"216",2013-08-04,32.5,62.5,5.1,993.25
"217",2013-08-05,29.5,77,6.78333333333333,1001
"218",2013-08-06,27.1666666666667,90.6666666666667,4.01666666666667,1002.16666666667
"219",2013-08-07,28.375,85.25,3.25,1001.875
"220",2013-08-08,28.5,84,6.16666666666667,1000.5
"221",2013-08-09,27.1666666666667,87.5,3.71666666666667,1001
"222",2013-08-10,29.4285714285714,79.8571428571429,6.1,1000.33333333333
"223",2013-08-11,30,76.8333333333333,6.8,1001.16666666667
"224",2013-08-12,29.5,81.5,8.35,1001
"225",2013-08-13,30.75,72,11.125,999.25
"226",2013-08-14,29.6666666666667,74.3333333333333,9.86666666666667,999.833333333333
"227",2013-08-15,27.7142857142857,85,8.2,1001.71428571429
"228",2013-08-16,26.6,92,4.46,1000.8
"229",2013-08-17,27.4285714285714,91,14.2857142857143,999.428571428571
"230",2013-08-18,28.3333333333333,83.8333333333333,1.23333333333333,1000.16666666667
"231",2013-08-19,28.1666666666667,84.6666666666667,5.55,1000.5
"232",2013-08-20,27.375,88.5,5.325,999
"233",2013-08-21,28.3333333333333,81.1666666666667,10.3142857142857,999.285714285714
"234",2013-08-22,29.1666666666667,74.8333333333333,6.48333333333333,1001.16666666667
"235",2013-08-23,31.2857142857143,73.1428571428571,2.64285714285714,1001.42857142857
"236",2013-08-24,32,71.25,18.525,1000.33333333333
"237",2013-08-25,29,90.75,0.925,998.75
"238",2013-08-26,32,69.875,6.475,997.857142857143
"239",2013-08-27,32.1428571428571,57.2857142857143,17.0714285714286,999.857142857143
"240",2013-08-28,30.1428571428571,60.7142857142857,11.6428571428571,1003.71428571429
"241",2013-08-29,31.5,57,9.275,1003.25
"242",2013-08-30,29.1666666666667,73,3.1,1003.5
"243",2013-08-31,29,71.75,4.65,1003.25
"244",2013-09-01,30,65.2,11.48,1003.2
"245",2013-09-02,31.8571428571429,50.8571428571429,15.3428571428571,1003.71428571429
"246",2013-09-03,32.75,45.5,14.8,1001.5
"247",2013-09-04,31.7142857142857,48,14.5428571428571,1002.16666666667
"248",2013-09-05,31.6666666666667,46,13.5666666666667,1001.5
"249",2013-09-06,30.5714285714286,55.7142857142857,10.0428571428571,1003.42857142857
"250",2013-09-07,30.8333333333333,51.8333333333333,6.78333333333333,1004.16666666667
"251",2013-09-08,28,71.75,2.325,1007.25
"252",2013-09-09,31,57.5,42.22,1007
"253",2013-09-10,29.6666666666667,66.3333333333333,3.7,1005.33333333333
"254",2013-09-11,30.8571428571429,61.1428571428571,3.97142857142857,1005.57142857143
"255",2013-09-12,31.1666666666667,60.3333333333333,2.78333333333333,1008.16666666667
"256",2013-09-13,31.1428571428571,67.1428571428571,3.17142857142857,1007.14285714286
"257",2013-09-14,30.5,67,2.78333333333333,1003.83333333333
"258",2013-09-15,31.625,56.375,3.9375,1001.375
"259",2013-09-16,29.6666666666667,60,7.1,1002.33333333333
"260",2013-09-17,29.25,56.5,3.475,1002.875
"261",2013-09-18,29.1428571428571,58.5714285714286,5.55714285714286,1003.14285714286
"262",2013-09-19,29.8,61.6,2.96,1001.8
"263",2013-09-20,28.6666666666667,70,9.58333333333333,1003
"264",2013-09-21,25.2,89,5.18,1003
"265",2013-09-22,28.3333333333333,79.6666666666667,3.08333333333333,1001.66666666667
"266",2013-09-23,30.2857142857143,68,4.5,1001
"267",2013-09-24,30.75,65.75,5.7875,1002.75
"268",2013-09-25,28.5714285714286,75,6.61428571428571,1005.42857142857
"269",2013-09-26,28.2,78.8,4.08,1006.6
"270",2013-09-27,29,71.25,7.4125,1005.625
"271",2013-09-28,30,67.3333333333333,1.23333333333333,1005.33333333333
"272",2013-09-29,28.1428571428571,79.8571428571429,5.55714285714286,1003.85714285714
"273",2013-09-30,26.8571428571429,84.5714285714286,4.22857142857143,1004.71428571429
"274",2013-10-01,28.2857142857143,68.7142857142857,6.37142857142857,1007.71428571429
"275",2013-10-02,29.2,61.4,7.42,1010
"276",2013-10-03,28.6,59,7.4,1008.6
"277",2013-10-04,24.8333333333333,84.3333333333333,6.78333333333333,1007.5
"278",2013-10-05,28.5,69,2.0875,1004.125
"279",2013-10-06,29.75,66.5,1.85,1005.25
"280",2013-10-07,29.7142857142857,66.5714285714286,1.58571428571429,1008.85714285714
"281",2013-10-08,29.2,69.4,0,1009.8
"282",2013-10-09,30.8333333333333,65.5,5.56666666666667,1010.33333333333
"283",2013-10-10,29.4285714285714,66.2857142857143,3.97142857142857,1010.85714285714
"284",2013-10-11,23.8571428571429,89.8571428571429,4.24285714285714,1010.57142857143
"285",2013-10-12,26.1428571428571,82.5714285714286,2.91428571428571,1008.28571428571
"286",2013-10-13,27.1666666666667,84.3333333333333,0.616666666666667,1007.66666666667
"287",2013-10-14,27.7142857142857,74.8571428571429,5.55714285714286,1007
"288",2013-10-15,25.8571428571429,76.4285714285714,3.7,1009.14285714286
"289",2013-10-16,26.4285714285714,75,0,1009
"290",2013-10-17,26.8571428571429,76.7142857142857,1.05714285714286,1010.42857142857
"291",2013-10-18,26.3333333333333,73.1666666666667,0,1010.5
"292",2013-10-19,24.5714285714286,69.5714285714286,2.11428571428571,1011.57142857143
"293",2013-10-20,24.3333333333333,67.8333333333333,1.55,1010.66666666667
"294",2013-10-21,24.875,63.625,1.3875,1009.875
"295",2013-10-22,27.8,53.6,0,1011
"296",2013-10-23,25,67.5,1.1625,1013.625
"297",2013-10-24,23.8571428571429,73.1428571428571,1.05714285714286,1013.28571428571
"298",2013-10-25,22.8,75.8,1.86,1011
"299",2013-10-26,23,78.2,0.74,1011.2
"300",2013-10-27,22.875,66.875,2.55,1010.625
"301",2013-10-28,22.6666666666667,63.1666666666667,4.93333333333333,1010
"302",2013-10-29,23,62.7142857142857,3.97142857142857,1011.14285714286
"303",2013-10-30,22.8571428571429,67.4285714285714,2.38571428571429,1012.85714285714
"304",2013-10-31,23.6666666666667,58.8333333333333,3.08333333333333,1012.83333333333
"305",2013-11-01,23.4285714285714,69.1428571428571,1.05714285714286,1013.28571428571
"306",2013-11-02,21.625,65,4.6375,1014.5
"307",2013-11-03,20.625,57.875,5.5625,1016
"308",2013-11-04,21.1666666666667,54.1666666666667,2.46666666666667,1017.5
"309",2013-11-05,18.8333333333333,74.3333333333333,0,1017.5
"310",2013-11-06,20.5714285714286,66.7142857142857,3.18571428571429,1015.85714285714
"311",2013-11-07,20.1428571428571,73.1428571428571,4.5,1015.66666666667
"312",2013-11-08,18,82.2,19.9125,1015.625
"313",2013-11-09,19.8571428571429,73.5714285714286,0.528571428571429,1016.71428571429
"314",2013-11-10,16.8333333333333,72,2.46666666666667,1016
"315",2013-11-11,18.8571428571429,61.8571428571429,5.81428571428571,1013.42857142857
"316",2013-11-12,16.5714285714286,71.7142857142857,0.8,1013.85714285714
"317",2013-11-13,17.75,65,3.0125,1014.25
"318",2013-11-14,17.625,63.375,3.475,1015.25
"319",2013-11-15,17,67,0.925,1016.5
"320",2013-11-16,16.625,69.625,0,1018
"321",2013-11-17,15.5714285714286,67.4285714285714,2.38571428571429,1017.71428571429
"322",2013-11-18,18.5,55.125,7.4125,1016.875
"323",2013-11-19,17.875,63.5,7.175,1015.5
"324",2013-11-20,18.25,58.875,2.55,1012.75
"325",2013-11-21,17.875,66.25,2.0875,1013.125
"326",2013-11-22,17.625,74.875,1.1625,1015.75
"327",2013-11-23,18.1428571428571,77.8571428571429,0.8,1014.57142857143
"328",2013-11-24,19.125,58.875,5.0875,1014.5
"329",2013-11-25,21.25,49.875,9.5,1012.875
"330",2013-11-26,21.25,51.375,9.75,1011.75
"331",2013-11-27,19.125,68.5,2.7875,1014.75
"332",2013-11-28,18.625,71.875,1.85,1017.75
"333",2013-11-29,17.75,66.625,4.8625,1016.875
"334",2013-11-30,17.875,69.625,11.8125,1015.875
"335",2013-12-01,18,65,1.58571428571429,1016.14285714286
"336",2013-12-02,17.25,73.25,1.85,1015.875
"337",2013-12-03,17.5,73.5,1.3875,1016.75
"338",2013-12-04,17.1428571428571,71.8571428571429,4.22857142857143,1017
"339",2013-12-05,17.1428571428571,69,6.88571428571429,1015.28571428571
"340",2013-12-06,16.125,72.375,3.7125,1014
"341",2013-12-07,16,80.5,1.1625,1014.25
"342",2013-12-08,16.5,83.625,0,1014
"343",2013-12-09,16.125,79.25,2.3125,1013.5
"344",2013-12-10,15.5,81.75,2.55,1013.75
"345",2013-12-11,16.625,71.875,6.475,1014.125
"346",2013-12-12,17.75,62.375,16.9,1012.5
"347",2013-12-13,17.1428571428571,67.7142857142857,11.6285714285714,1012
"348",2013-12-14,16.1428571428571,79,0.8,1012.57142857143
"349",2013-12-15,15.5,86.25,2.55,1015.125
"350",2013-12-16,15.25,89.5,1.1625,1015.625
"351",2013-12-17,14.75,92.875,0.925,1014.25
"352",2013-12-18,14.875,93,2.0875,1012.625
"353",2013-12-19,16.125,89.125,3.25,1012.875
"354",2013-12-20,15.375,91.375,4.4125,1016
"355",2013-12-21,14.75,94,0.4625,1017
"356",2013-12-22,15.25,94,1.3875,1018.375
"357",2013-12-23,14.25,88.25,9.025,1020.5
"358",2013-12-24,13.5,84.75,5.7875,1021.375
"359",2013-12-25,13.6666666666667,63.1666666666667,34.4875,1020.625
"360",2013-12-26,12.125,67.625,4.4,1019.25
"361",2013-12-27,11.875,79.875,1.1625,1018.625
"362",2013-12-28,10.875,70,5.325,1019.25
"363",2013-12-29,10.5714285714286,69.4285714285714,5.325,1018.5
"364",2013-12-30,12.375,79.5,6.475,1018.125
"365",2013-12-31,14.5,89.375,4.8625,1020.5
"366",2014-01-01,13.375,89.625,7.65,1021
"367",2014-01-02,11,78.375,8.1,1020.25
"368",2014-01-03,12.5,74.875,5.325,1017.75
"369",2014-01-04,12.875,88.125,1.1625,1016.25
"370",2014-01-05,12.375,89,0.4625,1014.5
"371",2014-01-06,11.4285714285714,86.2857142857143,27.3375,1017.625
"372",2014-01-07,12.1428571428571,72.2857142857143,20.6,1017.75
"373",2014-01-08,11.875,76.875,1.85,1017.875
"374",2014-01-09,12.8333333333333,83,1.23333333333333,1017
"375",2014-01-10,12.375,85.375,0,1016.625
"376",2014-01-11,12.125,82.625,6.725,1019.625
"377",2014-01-12,12.875,80.875,3.25,1020.75
"378",2014-01-13,14,72.375,1.1625,1019.375
"379",2014-01-14,14.875,76.75,2.7875,1017
"380",2014-01-15,12,93.5,0.4625,1019.75
"381",2014-01-16,12.2857142857143,90.5714285714286,1.58571428571429,1019.57142857143
"382",2014-01-17,12,95.75,1.1625,1017.625
"383",2014-01-18,12.5,94.25,1.85,1020.25
"384",2014-01-19,14.5,84.5,3.475,1023
"385",2014-01-20,14.625,83.5,4.4125,1021.375
"386",2014-01-21,13.5714285714286,96.8571428571429,7.17142857142857,1020.57142857143
"387",2014-01-22,15.25,96.125,6.7125,1019.875
"388",2014-01-23,15.625,90.125,6.7125,1020.25
"389",2014-01-24,13.875,88.875,8.1125,1019.25
"390",2014-01-25,11.75,95.625,8.3375,1019.75
"391",2014-01-26,14.375,85.75,8.8125,1019.125
"392",2014-01-27,16.625,72.375,9.95,1018.75
"393",2014-01-28,16.625,69.875,7.4125,1016.75
"394",2014-01-29,14.875,81.875,4.625,1018.625
"395",2014-01-30,14.5,83.25,0.925,1019.375
"396",2014-01-31,14.75,82.5,3.0125,1019.25
"397",2014-02-01,14,79.375,2.55,1019.75
"398",2014-02-02,15.25,76.125,1.85,1016.875
"399",2014-02-03,18.4285714285714,63.8571428571429,12.2875,1014.125
"400",2014-02-04,18.8571428571429,65.4285714285714,13.425,1011
"401",2014-02-05,17,72.75,1.625,1011.5
"402",2014-02-06,18.5,65.375,6.0125,1010.875
"403",2014-02-07,19.625,67.25,15.05,1009.25
"404",2014-02-08,13.625,85.375,8.1125,1011.375
"405",2014-02-09,12.875,63.375,9.2625,1012
"406",2014-02-10,12.625,61.75,3.7,1012.5
"407",2014-02-11,13.375,64.625,3.7,1013.5
"408",2014-02-12,13.25,67,9.2625,1013.5
"409",2014-02-13,15.25,64.5,4.875,1013.625
"410",2014-02-14,13,95.5,5.3375,1011.875
"411",2014-02-15,12.375,89.5,3.9375,1012.875
"412",2014-02-16,13.5,79,8.7875,1016
"413",2014-02-17,15.125,66.125,12.725,1017.75
"414",2014-02-18,15.25,60.125,8.8,1017.375
"415",2014-02-19,15.125,75.375,1.85,1016.625
"416",2014-02-20,16.125,78.625,1.8625,1014.75
"417",2014-02-21,17.125,72.25,8.7875,1014.25
"418",2014-02-22,16.625,85.625,6.25,1017.375
"419",2014-02-23,16.5,80,7.8875,1019.375
"420",2014-02-24,16.375,69.375,5.3375,1018.625
"421",2014-02-25,18.125,69,0.925,1017.25
"422",2014-02-26,18.75,71.125,2.0875,1014.25
"423",2014-02-27,18.625,76.625,7.175,1013.125
"424",2014-02-28,15.625,88.375,5.8,1013.125
"425",2014-03-01,16.1428571428571,87.2857142857143,4.24285714285714,1015.28571428571
"426",2014-03-02,16.125,79,5.7875,1017.125
"427",2014-03-03,17.875,65.625,3.7,1016.25
"428",2014-03-04,18.75,66.375,3.7125,1016.5
"429",2014-03-05,18.875,67,5.325,1016.125
"430",2014-03-06,18.375,64,4.6375,1016.375
"431",2014-03-07,18.5,62.875,6.7125,1017.125
"432",2014-03-08,19.875,63.875,9.9625,1017
"433",2014-03-09,22,56.625,7.65,1014.5
"434",2014-03-10,20,63.875,10.8875,1014.375
"435",2014-03-11,20.7142857142857,70,15.6,1013.71428571429
"436",2014-03-12,20,68.875,6.4875,1016.25
"437",2014-03-13,19,60.625,9.95,1016.25
"438",2014-03-14,19.625,61.25,5.8,1015
